publn,applicant,auth,publnNum,kind,publnDate,application,cpcCode,name,address,country,cpcCodeB1,cpcCodeB2,cpcCodeB3
http://data.epo.org/linked-data/data/publication/EP/2690691/A1/-,http://data.epo.org/linked-data/data/vc/7A0C1C8624A2AECADA2B45104F3C2989,http://data.epo.org/linked-data/id/st3/EP,2690691,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-01-29,http://data.epo.org/linked-data/id/application/EP/12762744,http://data.epo.org/linked-data/def/cpc/H01M4-8605,"Dai Nippon Printing Co., Ltd.",http://data.epo.org/linked-data/data/address/E8371284D3B9E7BC7DD794079695B1F6,JP,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2343762/B1/-,http://data.epo.org/linked-data/data/vc/78BF375C39AA0FF0AB5FD3DAB39B88CC,http://data.epo.org/linked-data/id/st3/EP,2343762,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-05-07,http://data.epo.org/linked-data/id/application/EP/09823331,http://data.epo.org/linked-data/def/cpc/H01M4-8605,Panasonic Corporation,http://data.epo.org/linked-data/data/address/9217E5C07B99644E28D2DC6A81C16241,JP,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2538477/B1/-,http://data.epo.org/linked-data/data/vc/78BF375C39AA0FF0AB5FD3DAB39B88CC,http://data.epo.org/linked-data/id/st3/EP,2538477,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-09-03,http://data.epo.org/linked-data/id/application/EP/11758948,http://data.epo.org/linked-data/def/cpc/H01M4-8605,Panasonic Corporation,http://data.epo.org/linked-data/data/address/9217E5C07B99644E28D2DC6A81C16241,JP,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2696413/A1/-,http://data.epo.org/linked-data/data/vc/1FF113EBE24EA11D9DC740D916ECE53E,http://data.epo.org/linked-data/id/st3/EP,2696413,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-02-12,http://data.epo.org/linked-data/id/application/EP/12768396,http://data.epo.org/linked-data/def/cpc/H01M4-8605,"Nissan Motor Co., Ltd",http://data.epo.org/linked-data/data/address/7C4BAB29CF12B7FEAF0F081CA1E1982E,JP,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2744035/A1/-,http://data.epo.org/linked-data/data/vc/7E580A389527263648E80BCD4B8ABCF0,http://data.epo.org/linked-data/id/st3/EP,2744035,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-06-18,http://data.epo.org/linked-data/id/application/EP/13828900,http://data.epo.org/linked-data/def/cpc/H01M4-8605,"Honda Motor Co., Ltd.",http://data.epo.org/linked-data/data/address/67F8EC84DD53E8CF1F31A20262F36F62,JP,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2709204/A1/-,http://data.epo.org/linked-data/data/vc/7E580A389527263648E80BCD4B8ABCF0,http://data.epo.org/linked-data/id/st3/EP,2709204,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-03-19,http://data.epo.org/linked-data/id/application/EP/12782848,http://data.epo.org/linked-data/def/cpc/H01M4-8605,"Honda Motor Co., Ltd.",http://data.epo.org/linked-data/data/address/67F8EC84DD53E8CF1F31A20262F36F62,JP,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2684239/A1/-,http://data.epo.org/linked-data/data/vc/4609E27CCE4D05E793CAEA443FE66A8C,http://data.epo.org/linked-data/id/st3/EP,2684239,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-01-15,http://data.epo.org/linked-data/id/application/EP/11861302,http://data.epo.org/linked-data/def/cpc/H01M4-8605,UTC Power Corporation,http://data.epo.org/linked-data/data/address/96C8CFB66B5987BC9C983F7AAD469AEF,US,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2079541/B1/-,http://data.epo.org/linked-data/data/vc/9B7D78BAD6C45BB6C5A779B5261FAB97,http://data.epo.org/linked-data/id/st3/EP,2079541,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-02-26,http://data.epo.org/linked-data/id/application/EP/07837555,http://data.epo.org/linked-data/def/cpc/H01M4-8605,Mott Corporation,http://data.epo.org/linked-data/data/address/90F4138C57A7B1ACEEE112E655F86018,US,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2573212/A3/-,http://data.epo.org/linked-data/data/vc/2574F8214E2E6E918FADDDA0494F3452,http://data.epo.org/linked-data/id/st3/EP,2573212,http://data.epo.org/linked-data/def/patent/publicationKind_A3,2014-05-07,http://data.epo.org/linked-data/id/application/EP/12185244,http://data.epo.org/linked-data/def/cpc/H01M4-8605,Bayer Intellectual Property GmbH,http://data.epo.org/linked-data/data/address/B72308D7F8E8B19BF4B4B564FFD899B6,DE,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2736110/A1/-,http://data.epo.org/linked-data/data/vc/9592E0586B932530EAA8D70DF75DD5FA,http://data.epo.org/linked-data/id/st3/EP,2736110,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-05-28,http://data.epo.org/linked-data/id/application/EP/12817254,http://data.epo.org/linked-data/def/cpc/H01M4-8605,"Dai Nippon Printing Co., Ltd.",http://data.epo.org/linked-data/data/address/3BF93CEBEE353F12DB0ADD6867C9BD03,JP,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2782180/A1/-,http://data.epo.org/linked-data/data/vc/5C344EE6BD880CDE95B86D485AEFEE1C,http://data.epo.org/linked-data/id/st3/EP,2782180,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-09-24,http://data.epo.org/linked-data/id/application/EP/12848789,http://data.epo.org/linked-data/def/cpc/H01M4-8605,"National University Corporation 
Toyohashi University of Technology",http://data.epo.org/linked-data/data/address/047A2D657F026BEBBB99FBDFEA20CFC8,JP,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2697852/A1/-,http://data.epo.org/linked-data/data/vc/B1C8FF1B62BBA314694BAC4EBCE50D33,http://data.epo.org/linked-data/id/st3/EP,2697852,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-02-19,http://data.epo.org/linked-data/id/application/EP/12715286,http://data.epo.org/linked-data/def/cpc/H01M4-8605,United Technologies Corporation,http://data.epo.org/linked-data/data/address/52CB2C87FAC660E9B6FB2FA0C87C0386,US,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2720975/A2/-,http://data.epo.org/linked-data/data/vc/F9773FFD60C45B86CB973B9E4F7D0746,http://data.epo.org/linked-data/id/st3/EP,2720975,http://data.epo.org/linked-data/def/patent/publicationKind_A2,2014-04-23,http://data.epo.org/linked-data/id/application/EP/12802036,http://data.epo.org/linked-data/def/cpc/H01M4-8605,Yazaki Corporation,http://data.epo.org/linked-data/data/address/2282496B4F9962BA9C1763545F0D35B9,JP,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/1063716/B1/-,http://data.epo.org/linked-data/data/vc/181D80FCC2E1F7D6235F37B01B8DB1F6,http://data.epo.org/linked-data/id/st3/EP,1063716,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-10-08,http://data.epo.org/linked-data/id/application/EP/00304852,http://data.epo.org/linked-data/def/cpc/H01M4-8605,Johnson Matthey Fuel Cells Limited,http://data.epo.org/linked-data/data/address/0A13865A089F750351E222E818811149,GB,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/1999811/B1/-,http://data.epo.org/linked-data/data/vc/A2B81741E5B3CD1590B846628AA9E8D6,http://data.epo.org/linked-data/id/st3/EP,1999811,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-03-12,http://data.epo.org/linked-data/id/application/EP/07712996,http://data.epo.org/linked-data/def/cpc/H01M4-8605,Acal Energy Limited,http://data.epo.org/linked-data/data/address/8895D57C9D841D4822980FC9A08330DA,GB,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/1999811/B8/2014-06-25,http://data.epo.org/linked-data/data/vc/BEFCE99804541DCCF4EAE3021E35653A,http://data.epo.org/linked-data/id/st3/EP,1999811,http://data.epo.org/linked-data/def/patent/publicationKind_B8,2014-06-25,http://data.epo.org/linked-data/id/application/EP/07712996,http://data.epo.org/linked-data/def/cpc/H01M4-8605,ACAL Energy Limited,http://data.epo.org/linked-data/data/address/335A6FA6B44E66EA6FAE287DFABCD8AE,GB,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2741359/A1/-,http://data.epo.org/linked-data/data/vc/D01B350A357943DDBE2C0D5A4E076E94,http://data.epo.org/linked-data/id/st3/EP,2741359,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-06-11,http://data.epo.org/linked-data/id/application/EP/13196328,http://data.epo.org/linked-data/def/cpc/H01M4-8605,"COMMISSARIAT A L'ENERGIE ATOMIQUE ET AUX 
ENERGIES ALTERNATIVES",http://data.epo.org/linked-data/data/address/E2C4C33E29324EAAE9A5C265BEA8A4F9,FR,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2722918/A1/-,http://data.epo.org/linked-data/data/vc/1FF113EBE24EA11D9DC740D916ECE53E,http://data.epo.org/linked-data/id/st3/EP,2722918,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-04-23,http://data.epo.org/linked-data/id/application/EP/12800163,http://data.epo.org/linked-data/def/cpc/H01M4-8605,"Nissan Motor Co., Ltd",http://data.epo.org/linked-data/data/address/7C4BAB29CF12B7FEAF0F081CA1E1982E,JP,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2750226/A1/-,http://data.epo.org/linked-data/data/vc/1FF113EBE24EA11D9DC740D916ECE53E,http://data.epo.org/linked-data/id/st3/EP,2750226,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-07-02,http://data.epo.org/linked-data/id/application/EP/12825657,http://data.epo.org/linked-data/def/cpc/H01M4-8605,"Nissan Motor Co., Ltd",http://data.epo.org/linked-data/data/address/7C4BAB29CF12B7FEAF0F081CA1E1982E,JP,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2808938/A1/-,http://data.epo.org/linked-data/data/vc/1FF113EBE24EA11D9DC740D916ECE53E,http://data.epo.org/linked-data/id/st3/EP,2808938,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-12-03,http://data.epo.org/linked-data/id/application/EP/13741585,http://data.epo.org/linked-data/def/cpc/H01M4-8605,"Nissan Motor Co., Ltd",http://data.epo.org/linked-data/data/address/7C4BAB29CF12B7FEAF0F081CA1E1982E,JP,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2779287/A1/-,http://data.epo.org/linked-data/data/vc/1FF113EBE24EA11D9DC740D916ECE53E,http://data.epo.org/linked-data/id/st3/EP,2779287,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-09-17,http://data.epo.org/linked-data/id/application/EP/12847772,http://data.epo.org/linked-data/def/cpc/H01M4-8605,"Nissan Motor Co., Ltd",http://data.epo.org/linked-data/data/address/7C4BAB29CF12B7FEAF0F081CA1E1982E,JP,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2770564/A1/-,http://data.epo.org/linked-data/data/vc/3BCF8B387B341985A8FA8D117A6D40E5,http://data.epo.org/linked-data/id/st3/EP,2770564,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-08-27,http://data.epo.org/linked-data/id/application/EP/13156205,http://data.epo.org/linked-data/def/cpc/H01M4-8605,SolviCore GmbH & Co KG,http://data.epo.org/linked-data/data/address/318B88F8609A1FAEB4508C6A85CDA2E9,DE,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2748120/A1/-,http://data.epo.org/linked-data/data/vc/0705525510D1AB54EA46D1D54072CFFF,http://data.epo.org/linked-data/id/st3/EP,2748120,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-07-02,http://data.epo.org/linked-data/id/application/EP/12750580,http://data.epo.org/linked-data/def/cpc/H01M4-8605,Robert Bosch GmbH,http://data.epo.org/linked-data/data/address/83E240803D93C2683547580E55221A6E,DE,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2738840/A1/-,http://data.epo.org/linked-data/data/vc/3CF042CEE9914DC36C229F5BCD956D8F,http://data.epo.org/linked-data/id/st3/EP,2738840,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-06-04,http://data.epo.org/linked-data/id/application/EP/12008051,http://data.epo.org/linked-data/def/cpc/H01M4-8605,"Pauling, Hans-Jürgen",http://data.epo.org/linked-data/data/address/BC96C58B69616621109C62897063F773,DE,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/1997174/B1/-,http://data.epo.org/linked-data/data/vc/CC507C6CD97B1D361A3C68A6BC5710BB,http://data.epo.org/linked-data/id/st3/EP,1997174,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-11-05,http://data.epo.org/linked-data/id/application/EP/07710591,http://data.epo.org/linked-data/def/cpc/H01M4-8605,"Coppe/Ufrj - Coordenacao dos Programas de pos- 
Gradacao de engenharia da Universidade do Rio de 
Janeiro",http://data.epo.org/linked-data/data/address/E77880E6443E49A7D273960BB7E4BB3B,BR,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2811563/A1/-,http://data.epo.org/linked-data/data/vc/52738A76B81948704F3DC2A7565562CE,http://data.epo.org/linked-data/id/st3/EP,2811563,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-12-10,http://data.epo.org/linked-data/id/application/EP/13744068,http://data.epo.org/linked-data/def/cpc/H01M4-8605,"Kyushu University, 
National University Corporation",http://data.epo.org/linked-data/data/address/47685E3B1AD0B0BECE2DF92256EAC48F,JP,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2808929/A1/-,http://data.epo.org/linked-data/data/vc/21877D9347A3EF55BD66D961276C30C0,http://data.epo.org/linked-data/id/st3/EP,2808929,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-12-03,http://data.epo.org/linked-data/id/application/EP/13741498,http://data.epo.org/linked-data/def/cpc/H01M4-8605,"NISSAN MOTOR CO., LTD.",http://data.epo.org/linked-data/data/address/7AD2A33C029F01680A068B63C3E171C5,JP,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2433947/B1/-,http://data.epo.org/linked-data/data/vc/D91001878643F597BCC19CAD9EC5DC78,http://data.epo.org/linked-data/id/st3/EP,2433947,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-05-07,http://data.epo.org/linked-data/id/application/EP/11186727,http://data.epo.org/linked-data/def/cpc/H01M4-8605,"Samsung Electronics Co., Ltd.",http://data.epo.org/linked-data/data/address/146C2232CCAE319FFFA2B0E61B161262,KR,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2058321/B1/-,http://data.epo.org/linked-data/data/vc/D91001878643F597BCC19CAD9EC5DC78,http://data.epo.org/linked-data/id/st3/EP,2058321,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-01-08,http://data.epo.org/linked-data/id/application/EP/08168081,http://data.epo.org/linked-data/def/cpc/H01M4-8605,"Samsung Electronics Co., Ltd.",http://data.epo.org/linked-data/data/address/146C2232CCAE319FFFA2B0E61B161262,KR,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2559085/B1/-,http://data.epo.org/linked-data/data/vc/A5571B20B296CE2B1A95C1AA6CC308EF,http://data.epo.org/linked-data/id/st3/EP,2559085,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-11-05,http://data.epo.org/linked-data/id/application/EP/11717689,http://data.epo.org/linked-data/def/cpc/H01M4-8605,"Commissariat à l'Énergie Atomique 
et aux Énergies Alternatives",http://data.epo.org/linked-data/data/address/04F2F8513FAB7C412C5A7C8D2218130D,FR,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2692003/A1/-,http://data.epo.org/linked-data/data/vc/D70959941FE605CDF526B10896551D10,http://data.epo.org/linked-data/id/st3/EP,2692003,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-02-05,http://data.epo.org/linked-data/id/application/EP/12711098,http://data.epo.org/linked-data/def/cpc/H01M4-8605,Watt Fuel Cell Corp.,http://data.epo.org/linked-data/data/address/B070ECD664B840B002099D46A93E1C95,US,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2769429/A1/-,http://data.epo.org/linked-data/data/vc/F8826E4B32018EFBC77F11B7BD405264,http://data.epo.org/linked-data/id/st3/EP,2769429,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-08-27,http://data.epo.org/linked-data/id/application/EP/12779151,http://data.epo.org/linked-data/def/cpc/H01M4-8605,Johnson Matthey Fuel Cells Limited,http://data.epo.org/linked-data/data/address/CBC8BE371D2D93E13679FF693AB590F1,GB,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2769429/A1/-,http://data.epo.org/linked-data/data/vc/13BC4AD67FD14AC27F210B4B51C6217A,http://data.epo.org/linked-data/id/st3/EP,2769429,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-08-27,http://data.epo.org/linked-data/id/application/EP/12779151,http://data.epo.org/linked-data/def/cpc/H01M4-8605,Technical Fibre Products Limited,http://data.epo.org/linked-data/data/address/72DC633EC005DC41E9C402C8B559644E,GB,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2714781/A2/-,http://data.epo.org/linked-data/data/vc/2DE035E9CB6A9AFD876EF6F8367FBD79,http://data.epo.org/linked-data/id/st3/EP,2714781,http://data.epo.org/linked-data/def/patent/publicationKind_A2,2014-04-09,http://data.epo.org/linked-data/id/application/EP/12789701,http://data.epo.org/linked-data/def/cpc/H01M4-8605,Exonomer Pty Ltd,http://data.epo.org/linked-data/data/address/AA8FB9EC6061FE613C415414B973771C,AU,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2697851/A1/-,http://data.epo.org/linked-data/data/vc/951E090BDE5EB01988BDC17C16540D4B,http://data.epo.org/linked-data/id/st3/EP,2697851,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-02-19,http://data.epo.org/linked-data/id/application/EP/12713695,http://data.epo.org/linked-data/def/cpc/H01M4-8605,VARTA Microbattery GmbH,http://data.epo.org/linked-data/data/address/6C0C814EAA6A7229D4D79D46FC6A3D98,DE,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2491607/B1/-,http://data.epo.org/linked-data/data/vc/B89F58F36898DF0C0FBD7818996D648A,http://data.epo.org/linked-data/id/st3/EP,2491607,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-06-18,http://data.epo.org/linked-data/id/application/EP/10779571,http://data.epo.org/linked-data/def/cpc/H01M4-8605,University Court Of The University Of Aberdeen,http://data.epo.org/linked-data/data/address/02AFF6C33FD08F07349CD9766706993C,GB,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2805768/A1/-,http://data.epo.org/linked-data/data/vc/6EA2E1A6FECF9560EE14BB38CDADFDCC,http://data.epo.org/linked-data/id/st3/EP,2805768,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-11-26,http://data.epo.org/linked-data/id/application/EP/14151608,http://data.epo.org/linked-data/def/cpc/H01M4-8605,Gunitech Corp.,http://data.epo.org/linked-data/data/address/5422FBEC7415C1AC4ADB8F352FEC6ACA,TW,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2514010/B1/-,http://data.epo.org/linked-data/data/vc/181D80FCC2E1F7D6235F37B01B8DB1F6,http://data.epo.org/linked-data/id/st3/EP,2514010,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-03-05,http://data.epo.org/linked-data/id/application/EP/10795447,http://data.epo.org/linked-data/def/cpc/H01M4-8605,Johnson Matthey Fuel Cells Limited,http://data.epo.org/linked-data/data/address/0A13865A089F750351E222E818811149,GB,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2582618/B1/-,http://data.epo.org/linked-data/data/vc/68A250DAC51E3F9D548EB5F4A3270197,http://data.epo.org/linked-data/id/st3/EP,2582618,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-05-14,http://data.epo.org/linked-data/id/application/EP/11739190,http://data.epo.org/linked-data/def/cpc/H01M4-94,"Commissariat à l'Énergie Atomique 
et aux Énergies Alternatives",http://data.epo.org/linked-data/data/address/E2C4C33E29324EAAE9A5C265BEA8A4F9,FR,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2582618/B1/-,http://data.epo.org/linked-data/data/vc/C85D97883F656218AEC79C92222DE98E,http://data.epo.org/linked-data/id/st3/EP,2582618,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-05-14,http://data.epo.org/linked-data/id/application/EP/11739190,http://data.epo.org/linked-data/def/cpc/H01M4-94,"ENEA - Agenzia Nazionale Per Le Nuove Tecnologie, 
L'Energia e Lo Sviluppo Economico Sostenibile",http://data.epo.org/linked-data/data/address/3F4CEE3AD4A6F5861BA5AB18B5EA6ABC,IT,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/2702623/A1/-,http://data.epo.org/linked-data/data/vc/DA445DF661C0EFB37A87892586EBBCE9,http://data.epo.org/linked-data/id/st3/EP,2702623,http://data.epo.org/linked-data/def/patent/publicationKind_A1,2014-03-05,http://data.epo.org/linked-data/id/application/EP/12715500,http://data.epo.org/linked-data/def/cpc/H01M4-94,"Blacklight Power, Inc.",http://data.epo.org/linked-data/data/address/3DD6CC5213311D65CE7C9F7853081AA7,US,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
http://data.epo.org/linked-data/data/publication/EP/1303885/B1/-,http://data.epo.org/linked-data/data/vc/68A250DAC51E3F9D548EB5F4A3270197,http://data.epo.org/linked-data/id/st3/EP,1303885,http://data.epo.org/linked-data/def/patent/publicationKind_B1,2014-06-11,http://data.epo.org/linked-data/id/application/EP/01958157,http://data.epo.org/linked-data/def/cpc/H01M4-96,"Commissariat à l'Énergie Atomique 
et aux Énergies Alternatives",http://data.epo.org/linked-data/data/address/E2C4C33E29324EAAE9A5C265BEA8A4F9,FR,http://data.epo.org/linked-data/def/cpc/H01M4-86,http://data.epo.org/linked-data/def/cpc/H01M4-00,http://data.epo.org/linked-data/def/cpc/H01M
